vstim11,vstim10,vstim13,vstim12,vstim15,vstim14,vstim16,vstim1,mask,vstim9,vstim8,vstim5,vstim4,vstim7,vstim6,aprime,vstim3,vstim2,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,instructStart,instructEnd,instructDur,isi,fixStart,primeStart,primeEnd,primeDur,chooseStart,chooseEnd,chooseDur,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,pic,buffer,resultStart,feedbkStart,image,resultEnd,resultDur,feedbkDur,targetStart,targetDur,date,frameRate,expName,session,participant
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/harp.ogg,stimuli/bell.png,stimuli/baby.png,0,14,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54647898674,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bird.ogg,stimuli/bell.png,stimuli/baby.png,0,15,15,3,0,0,0,0,,,,,,,,,,1,270.844928026,273.8465271,275.846619129,2.00009202957,275.846635103,278.834066153,2.98743104935,0.0845238095238,0.548571428571,0,0,0,pic12,,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bird.ogg,stimuli/bell.png,stimuli/baby.png,0,15,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01247692108,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/cat.ogg,stimuli/bell.png,stimuli/baby.png,1,0,16,0,,,,,0,0,0,0,,,,,,4,282.820557117,288.82465601,290.824525118,1.9998691082,290.824542046,292.744425058,1.91988301277,-0.286904761905,0.0304761904762,1,0,0,pic9,,292.747414112,292.747414112,chimp,298.248471022,5.50105690956,3,296.247414112,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/cat.ogg,stimuli/bell.png,stimuli/baby.png,1,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08024787903,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/cow.ogg,stimuli/bell.png,stimuli/baby.png,1,1,17,13,,,,,0,0,0,0,,,,,,4,299.316470146,305.318935156,307.320318937,2.00138378143,307.320353031,310.206217051,2.88586401939,0.0761904761905,0.0285714285714,1,0,0,pic11,,310.209608078,310.209608078,dog,315.710430145,5.50082206726,3,313.709608078,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/cow.ogg,stimuli/bell.png,stimuli/baby.png,1,1,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112752199173,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bugle.ogg,stimuli/bell.png,stimuli/baby.png,1,2,18,5,,,,,0,0,0,0,,,,,,1,315.810954094,318.814008951,320.814026117,2.00001716614,320.814046144,323.399431944,2.58538579941,-0.0857142857143,0.0742857142857,1,0,0,pic10,,323.402685165,323.402685165,cuckooClock,328.888478994,5.48579382896,3,326.902685165,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bugle.ogg,stimuli/bell.png,stimuli/baby.png,1,2,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41459703445,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/chimp.ogg,stimuli/bell.png,stimuli/baby.png,1,3,19,8,,,,,0,0,0,0,,,,,,4,332.291607141,338.294024944,340.29676199,2.00273704529,340.296781063,341.145913124,0.849132061005,-0.292857142857,0.0685714285714,1,0,0,pic9,,341.149024963,341.149024963,chimp,346.650496006,5.50147104263,3,344.649024963,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/chimp.ogg,stimuli/bell.png,stimuli/baby.png,1,3,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14813089371,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/harp.ogg,stimuli/bell.png,stimuli/baby.png,1,4,20,15,0,0,0,0,,,,,,,,,,1,348.785990953,351.789014101,353.789040089,2.00002598763,353.789059162,356.776251078,2.98719191551,0.0488095238095,-0.0495238095238,0,0,0,pic9,,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/harp.ogg,stimuli/bell.png,stimuli/baby.png,1,4,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01278209686,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/cuckooClock.ogg,stimuli/bell.png,stimuli/baby.png,1,5,21,9,,,,,0,0,0,0,,,,,,3,360.779809952,365.782920122,367.784348965,2.00142884254,367.784379959,369.601331949,1.81695199013,-0.119047619048,0.0361904761905,1,0,0,pic10,,369.604588985,369.604588985,cuckooClock,375.088753939,5.48416495323,3,373.104588985,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/cuckooClock.ogg,stimuli/bell.png,stimuli/baby.png,1,5,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18161916733,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/ghost.ogg,stimuli/bell.png,stimuli/baby.png,1,6,22,14,,,,,0,0,0,0,,,,,,3,377.257565022,382.260601044,384.262015104,2.00141406059,384.262035131,385.413325071,1.15128993988,0.0690476190476,-0.28,1,0,0,pic15,,385.416604042,385.416604042,ghost,390.900994062,5.48439002037,3,388.916604042,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/ghost.ogg,stimuli/bell.png,stimuli/baby.png,1,6,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84729599953,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/dog.ogg,stimuli/bell.png,stimuli/baby.png,1,7,23,10,,,,,0,0,0,0,,,,,,2,393.736684084,397.740604162,399.741930962,2.00132679939,399.741950035,401.391932964,1.64998292923,0.157142857143,-0.0342857142857,1,0,0,pic11,,401.395318985,401.395318985,dog,406.880923033,5.48560404778,3,404.895318985,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/dog.ogg,stimuli/bell.png,stimuli/baby.png,1,7,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34869027138,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bell.ogg,stimuli/bell.png,stimuli/baby.png,1,8,24,2,0,0,0,0,,,,,,,,,,1,410.217187166,413.217620134,415.218834162,2.0012140274,415.218852997,418.204779148,2.98592615128,0.0738095238095,0.358095238095,0,0,0,pic11,,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bell.ogg,stimuli/bell.png,stimuli/baby.png,1,8,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01285982132,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/deskBell.ogg,stimuli/bell.png,stimuli/baby.png,1,9,25,11,,,,,0,0,0,0,,,,,,1,422.198928118,425.199357986,427.194354057,1.99499607086,427.194373131,428.497221947,1.30284881592,0.261904761905,-0.0133333333333,1,0,0,pic12,,428.500642061,428.500642061,deskBell,434.000174999,5.499532938,3,432.000642061,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/deskBell.ogg,stimuli/bell.png,stimuli/baby.png,1,9,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.70215511322,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bowling.ogg,stimuli/bell.png,stimuli/baby.png,1,10,26,4,,,,,0,0,0,0,,,,,,4,438.705553055,444.708093166,446.710623026,2.00252985954,446.710644007,448.094139099,1.38349509239,-0.288095238095,-0.255238095238,1,0,0,pic13,,448.097288132,448.097288132,fireworks,453.58310008,5.48581194878,3,451.597288132,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bowling.ogg,stimuli/bell.png,stimuli/baby.png,1,10,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61397504807,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/fireworks.ogg,stimuli/bell.png,stimuli/baby.png,1,11,27,12,,,,,0,0,0,0,,,,,,2,455.183238029,459.18732214,461.18880105,2.00147891045,461.188820124,462.506677151,1.31785702705,-0.265476190476,-0.325714285714,1,0,0,pic13,,462.509727955,462.509727955,fireworks,468.010682106,5.50095415115,3,466.009727955,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/fireworks.ogg,stimuli/bell.png,stimuli/baby.png,1,11,27,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6806640625,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/baby.ogg,stimuli/bell.png,stimuli/baby.png,1,12,28,1,,,,,0,0,0,0,,,,,,2,471.680513144,475.682994127,477.683110952,2.0001168251,477.68313098,478.6687181,0.985587120056,-0.0940476190476,0.340952380952,1,0,0,pic6,,478.671976089,478.671976089,bugle,484.154855013,5.48287892342,3,482.171976089,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/baby.ogg,stimuli/bell.png,stimuli/baby.png,1,12,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01429605484,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/applause.ogg,stimuli/bell.png,stimuli/baby.png,1,13,29,6,,,,,0,0,0,0,,,,,,4,488.159840107,494.163619041,496.163712025,2.00009298325,496.163732052,498.884043932,2.72031188011,-0.0559523809524,0.617142857143,1,0,0,pic2,,498.887203932,498.887203932,baby,504.386811018,5.49960708618,3,502.387203932,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/applause.ogg,stimuli/bell.png,stimuli/baby.png,1,13,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279595136642,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bird.ogg,stimuli/bell.png,stimuli/baby.png,1,14,30,3,,,,,0,0,0,0,,,,,,3,504.654261112,509.658674955,511.658734083,2.00005912781,511.65875411,513.877251148,2.21849703789,-0.052380952381,0.660952380952,1,0,0,pic2,,513.880571127,513.880571127,baby,519.381587982,5.50101685524,3,517.380571127,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bird.ogg,stimuli/bell.png,stimuli/baby.png,1,14,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7814438343,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/carHorn.ogg,stimuli/bell.png,stimuli/baby.png,1,15,31,7,0,0,0,0,,,,,,,,,,2,521.151647091,525.152487993,527.153825998,2.00133800507,527.153846025,530.139873981,2.98602795601,-0.145238095238,0.0342857142857,0,0,0,pic2,,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/carHorn.ogg,stimuli/bell.png,stimuli/baby.png,1,15,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01263403893,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/cat.ogg,stimuli/bell.png,stimuli/baby.png,2,0,32,0,,,,,0,0,0,0,,,,,,4,533.125709057,539.129950047,541.131026983,2.00107693672,541.13104701,544.05076313,2.91971611977,0.35119047619,0.641904761905,1,0,0,pic4,,544.054195166,544.054195166,bird,549.554568052,5.50037288666,3,547.554195166,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/cat.ogg,stimuli/bell.png,stimuli/baby.png,2,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079206943512,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bugle.ogg,stimuli/bell.png,stimuli/baby.png,2,1,33,5,,,,,0,0,0,0,,,,,,1,549.62313199,552.623382092,554.62454915,2.00116705894,554.624570131,555.243554115,0.618983983994,-0.135714285714,0.321904761905,1,0,0,pic6,,555.24684,555.24684,bugle,560.746315956,5.49947595596,3,558.74684,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/bugle.ogg,stimuli/bell.png,stimuli/baby.png,2,1,33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.37984895706,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/dog.ogg,stimuli/bell.png,stimuli/baby.png,2,2,34,10,,,,,0,0,0,0,,,,,,1,566.117462158,569.11915493,571.120450974,2.0012960434,571.120481014,571.80460906,0.684128046036,0.0785714285714,-0.0190476190476,1,0,0,pic11,,571.80803895,571.80803895,dog,577.310137987,5.50209903717,3,575.30803895,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/dog.ogg,stimuli/bell.png,stimuli/baby.png,2,2,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31457591057,,,,,,,,,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
stimuli/dog.png,stimuli/cuckooClock.png,stimuli/fireworks.png,stimuli/deskBell.png,stimuli/ghost.png,stimuli/cow.png,stimuli/harp.png,stimuli/cat.png,stimuli/square.png,stimuli/chimp.png,stimuli/carHorn.png,stimuli/bowling.png,stimuli/bird.png,stimuli/applause.png,stimuli/bugle.png,stimuli/baby.ogg,stimuli/bell.png,stimuli/baby.png,2,3,35,1,,,,,0,0,0,0,,,,,,1,582.613245964,585.614943027,587.617848158,2.00290513039,587.617867947,589.136038065,1.51817011833,-0.140476190476,0.601904761905,1,0,0,pic2,,589.139318943,589.139318943,baby,594.637834072,5.49851512909,3,592.639318943,2,2018_Jan_30_0936,29.9765722266,AudVis-Working,1,AudVis-01
